,last_url_element,counts
40994,PONE.0139445,1
40995,PONE.0067402,1
40996,GT.3302074,1
40997,JASMS.2010.04.003,1
40998,M006218200,1
40999,M412753200,1
41000,M116.738112,1
41001,YJMCC.2009.08.025,1
41002,TREE.2006.03.017,1
41003,M211492200,1
41004,M308525200,1
41005,JP.7211377,1
41006,M301334200,1
41007,PNTD.0004616,1
41008,B00013411,1
41009,olumide,1
41010,UROLOGY.2015.05.008,1
41011,PONE.0024045,1
41012,YGYNO.2008.10.016,1
41013,M112.396432,1
41014,T062339,1
41015,sk:8080,1
41016,PONE.0182687,1
41017,T027808,1
41018,T077792,1
41019,BJP.0705205,1
41020,lei:1941-07-22;3446,1
41021,TUBE.2013.01.001,1
41022,WNEU.2018.05.192,1
41023,YEBEH.2017.10.020,1
41024,B00151794,1
41025,PONE.0054067,1
41026,WASMAN.2015.03.009,1
41027,PONE.0035678,1
41028,YPMED.2015.06.006,1
41029,PONE.0137364,1
41030,PONE.0012078,1
41031,B00031750,1
41032,WNEU.2018.05.211,1
41033,M405372200,1
41034,EMBOR.7400491,1
41035,VACCINE.2011.07.074,1
41036,a4268.v1,1
41037,PONE.0053335,1
41038,PONE.0026265,1
41039,IJGO.2016.04.012,1
41040,WASMAN.2007.06.014,1
41041,PNTD.0004466,1
41042,XPHS.2018.12.004,1
41043,NPP.1300708,1
41044,B00088701,1
41045,TRANSPROCEED.2010.03.100,1
41046,V2I0.5104,1
41047,ULTRAMIC.2015.04.011,1
41048,UROLOGY.2015.11.040,1
41049,PONE.0007446,1
41050,jsp;jsessionid=E520246DDA9BF3A9A9C555BCC3A960BD,1
41051,T085591,1
41052,v2i2.56,1
41053,PONE.0088919,1
41054,VISRES.2019.10.006,1
41055,M600117-JLR200,1
41056,TRANSPROCEED.2018.11.003,1
41057,BUSHOR.2006.05.005,1
41058,CDD.4401251,1
41059,T2074163,1
41060,IJO.0802954,1
41061,VETIMM.2011.03.015,1
41062,YDBIO.2011.04.001,1
41063,YMPEV.2004.02.014,1
41064,A.22253,1
41065,JHH.1001420,1
41066,OTOHNS.2010.03.004,1
41067,M114.602615,1
41068,PONE.0089615,1
41069,M300853200,1
41070,JFP-11-469,1
41071,WASMAN.2016.10.055,1
41072,html#237.93.62,1
41073,PONE.0146328,1
41074,YMSSP.2017.09.017,1
41075,ULTRAMIC.2015.11.003,1
41076,YGYNO.2009.01.016,1
41077,M114.611319,1
41078,B00158353,1
41079,PGEN.1004574,1
41080,AAC5672,1
41081,YPMED.2018.09.014,1
41082,B00128509,1
41083,",_1688-1741,_drottning_av_Sverige_(Georg_Engelhard_Schröder)_-_Nationalmuseum_-_16028.tif",1
41084,PONE.0149073,1
41085,M112.422402,1
41086,M112.397752,1
41087,M109.069963,1
41088,VACCINE.2020.08.057,1
41089,B00122942,1
41090,B00113859,1
41091,EYE.6701869,1
41092,aspen.2014.05.009,1
41093,PONE.0178994,1
41094,VETIMM.2012.09.029,1
41095,PONE.0143077,1
41096,M300133-JLR200,1
41097,A0547,1
41098,M200382200,1
41099,PPAT.1000142,1
41100,NPP.1301022,1
41101,cretres.2019.104284,1
41102,PONE.0180200,1
41103,M703079200,1
41104,VIRUSRES.2019.197679,1
41105,PONE.0099465,1
41106,PONE.0109900,1
41107,A5012,1
41108,B00185623,1
41109,VACCINE.2011.12.059,1
41110,legie100.com,1
41111,B00153633,1
41112,JHH.1002296,1
41113,PONE.0035598,1
41114,OBHDP.2012.03.004,1
41115,PONE.0041482,1
41116,lei:1945-03-22;7407,1
41117,PMED.1001155,1
41118,PONE.0183864,1
41119,_Sandford,1
41120,B00068071,1
41121,VIROL.2013.05.040,1
41122,VACCINE.2008.05.026,1
41123,WATRES.2014.07.024,1
41124,BJP.0700999,1
41125,VACCINE.2017.10.048,1
41126,B00057318,1
41127,ULTSONCH.2019.104863,1
41128,TRANSPROCEED.2007.06.023,1
41129,TRANSPROCEED.2010.05.005,1
41130,YMETH.2007.03.007,1
41131,B.30666,1
41132,PONE.0062035,1
41133,YMGME.2010.08.014,1
41134,PONE.0102320,1
41135,WASMAN.2019.04.014,1
41136,VETIMM.2016.10.003,1
41137,YGYNO.2012.04.048,1
41138,PONE.0157031,1
41139,PONE.0099630,1
41140,PONE.0181758,1
41141,M402797200,1
41142,B00134948,1
41143,v16i2.3933,1
41144,PONE.0064740,1
41145,PONE.0006707,1
41146,.335..128F,1
41147,M704315200,1
41148,V11.I10.1463,1
41149,A.20182,1
41150,PONE.0041570,1
41151,PONE.0037016,1
41152,VAA.2020.05.004,1
41153,KJ00002594570,1
41154,PONE.0050711,1
41155,WNEU.2018.06.218,1
41156,YDBIO.2005.03.038,1
41157,ULTSONCH.2011.06.021,1
41158,A.34442,1
41159,PONE.0009236,1
41160,lei:1941-04-02;3171,1
41161,O_845,1
41162,PONE.0155775,1
41163,WEM.2011.12.008,1
41164,PCBI.1003134,1
41165,T033309,1
41166,KJ00001077711,1
41167,PONE.0058405,1
41168,WNEU.2020.11.105,1
41169,PONE.0018456,1
41170,YEXCR.2018.02.012,1
41171,UCL.2006.04.004,1
41172,PPAT.1000019,1
41173,PONE.0120203,1
41174,lei:1939-10-19;1692,1
41175,B00123872,1
41176,T096708,1
41177,WATRES.2014.06.008,1
41178,odisha360.com,1
41179,html#timeline-anchor-La+ronde+de+l%27%C3%A9cu,1
41180,WATRES.2011.05.032,1
41181,EFSA.2004.50,1
41182,TREE.2020.07.004,1
41183,WNEU.2016.09.086,1
41184,WASMAN.2008.03.021,1
41185,TRANSCI.2020.103034,1
41186,PONE.0037732,1
41187,JFP-16-517,1
41188,CDD.4401673,1
41189,PONE.0054275,1
41190,WATRES.2014.01.067,1
41191,WNEU.2020.08.097,1
41192,UCL.2013.04.013,1
41193,PONE.0177859,1
41194,PONE.0074121,1
41195,PONE.0005402,1
41196,V58.23406,1
41197,A.35889,1
41198,htm#onthisPage-33,1
41199,YEXMP.2019.104323,1
41200,LEU.2404815,1
41201,C100144200,1
41202,M109.099630,1
41203,PONE.0135462,1
41204,CLII.557,1
41205,v0i0.11741,1
41206,PONE.0141827,1
41207,M114.039362,1
41208,M114.629279,1
41209,YEBEH.2016.09.032,1
41210,BDJ.2016.782,1
41211,B.32502,1
41212,NET%2FMSF.903.17,1
41213,TVJL.2007.08.028,1
41214,v65i2.4023,1
41215,V21.I5.1595,1
41216,PONE.0083234,1
41217,M.01511,1
41218,YEXCR.2007.10.029,1
41219,ZEFQ.2015.02.014,1
41220,ULTRAS.2011.08.009,1
41221,T002787,1
41222,BJC.6600023,1
41223,VETPAR.2016.06.028,1
41224,r=Jean,1
41225,PONE.0072155,1
41226,PONE.0003326,1
41227,VIROL.2015.03.041,1
41228,TRIPLEO.2007.12.014,1
41229,HDY.6800689,1
41230,UROLOGY.2004.07.023,1
41231,PONE.0114754,1
41232,TRANSPROCEED.2014.09.071,1
41233,ULTSONCH.2018.10.005,1
41234,YGENO.2008.06.012,1
41235,V23.I26.4689,1
41236,PONE.0067376,1
41237,M211158200,1
41238,PONE.0048477,1
41239,YGCEN.2013.09.014,1
41240,ULTSONCH.2020.105157,1
41241,PONE.0055488,1
41242,M200109200,1
41243,PONE.0049777,1
41244,_van_Ruisdael_-_The_Thicket_(Path_in_the_Haarlem_Dunes)_-_WGA20475.jpg,1
41245,PONE.0170473,1
41246,VIRUSRES.2008.10.018,1
41247,IJGO.2013.11.012,1
41248,BDJ.2008.1044,1
41249,M609466200,1
41250,lei:1945-03-02;7353,1
41251,TRANSPROCEED.2004.11.068,1
41252,YRTPH.2014.06.020,1
41253,YEXCR.2019.05.029,1
41254,B00094832,1
41255,PONE.0060480,1
41256,PGEN.1003791,1
41257,PONE.0118287,1
41258,WHI.2020.08.011,1
41259,M011226200,1
41260,C160034,1
41261,WATRES.2020.115933,1
41262,PONE.0100333,1
41263,_Cruyf,1
41264,B00068829,1
41265,V9.I12.219,1
41266,PONE.0156479,1
41267,YPMED.2011.07.013,1
41268,PONE.0079847,1
41269,WNEU.2020.11.086,1
41270,WASMAN.2014.12.003,1
41271,B.31100,1
41272,EFSA.2013.3145,1
41273,PONE.0116417,1
41274,M116.744169,1
41275,M400205-MCP200,1
41276,PONE.0096626,1
41277,M110.201871,1
41278,WNEU.2018.11.018,1
41279,PONE.0189059,1
41280,YEBEH.2005.08.006,1
41281,PONE.0076086,1
41282,UROLOGY.2015.07.057,1
41283,M109.030296,1
41284,PONE.0010686,1
41285,PONE.0159308,1
41286,EBD.6400509,1
41287,lei:1945-12-13;8364,1
41288,VACCINE.2019.07.038,1
41289,TSF.2004.05.022,1
41290,PONE.0041725,1
41291,YMPEV.2018.02.019,1
41292,KJ00001078007,1
41293,V21.I7.2030,1
41294,WASMAN.2016.03.025,1
41295,ONC.1204188,1
41296,PONE.0051535,1
41297,PONE.0089628,1
41298,PONE.0002556,1
41299,UROLOGY.2011.12.048,1
41300,KJ00002594190,1
41301,YMPEV.2011.08.014,1
41302,PONE.0147245,1
41303,FEBSLET.2012.11.010,1
41304,B00060653,1
41305,VETMIC.2018.10.015,1
41306,WATRES.2012.12.026,1
41307,TRANSCI.2015.04.006,1
41308,TRANSPROCEED.2010.07.016,1
41309,ULTRAMIC.2017.10.009,1
41310,WATRES.2019.04.063,1
41311,LEU.2403896,1
41312,M306531200,1
41313,RIMNI.2014.11.003,1
41314,PONE.0118581,1
41315,WATRES.2015.08.039,1
41316,BDJ.2016.734,1
41317,M210201200,1
41318,YDBIO.2006.09.025,1
41319,WEM.2019.10.006,1
41320,S220859,1
41321,PONE.0078478,1
41322,PONE.0053868,1
41323,PONE.0004027,1
41324,T041384,1
41325,TRIPLEO.2009.10.054,1
41326,entomol.55.2.451-462,1
41327,WATRES.2016.08.014,1
41328,YGYNO.2003.11.034,1
41329,UROLOGY.2020.06.011,1
41330,VETPAR.2009.11.022,1
41331,AAL2298,1
41332,ONC.1207560,1
41333,CGT.7700933,1
41334,B00118396,1
41335,PCBI.1003115,1
41336,YRTPH.2013.03.009,1
41337,UCLIM.2014.08.005,1
41338,E13-10-0599,1
41339,T089454,1
41340,YASU.2015.04.002,1
41341,PONE.0097987,1
41342,TRANON.2019.04.012,1
41343,cretres.2005.02.007,1
41344,EJCN.1602381,1
41345,M307799200,1
41346,T091375,1
41347,ULTRAS.2018.08.011,1
41348,M607481200,1
41349,YEBEH.2014.12.041,1
41350,FEBSLET.2004.10.112,1
41351,ULTRAMIC.2007.02.010,1
41352,WEM.2020.07.008,1
41353,PONE.0002387,1
41354,WASMAN.2019.10.053,1
41355,YGENO.2016.03.001,1
41356,WOMBI.2019.03.015,1
41357,PONE.0075378,1
41358,M113.467217,1
41359,ppat.1009246,1
41360,PONE.0075964,1
41361,PONE.0078683,1
41362,M011380200,1
41363,TRIPLEO.2009.10.018,1
41364,VACCINE.2017.04.013,1
41365,B00024604,1
41366,ULTRAS.2006.05.218,1
41367,PONE.0140100,1
41368,A.32791,1
41369,VISRES.2010.01.021,1
41370,PONE.0125075,1
41371,TRIM.2017.09.004,1
41372,A003865,1
41373,WATRES.2008.12.040,1
41374,WNEU.2019.01.288,1
41375,VACCINE.2015.05.050,1
41376,YEXCR.2014.03.013,1
41377,PONE.0083437,1
41378,PONE.0037473,1
41379,_〜ユニバース・フェスティバル〜,1
41380,PONE.0187769,1
41381,HISFAM.2008.05.004,1
41382,M500355200,1
41383,VETMIC.2008.09.054,1
41384,YMTHE.2020.09.023,1
41385,M510979200,1
41386,PGEN.1003459,1
41387,TRANSPROCEED.2013.12.025,1
41388,Uq1whCLKzcs,1
41389,YJMCC.2014.07.005,1
41390,T067063,1
41391,EJCNURSE.2003.12.002,1
41392,A.32000,1
41393,PNTD.0004358,1
41394,FEBSLET.2004.08.024,1
41395,PONE.0135272,1
41396,YGYNO.2015.12.028,1
41397,PCBI.1005696,1
41398,M708109200,1
41399,UROLOGY.2009.08.087,1
41400,PCBI.1003138,1
41401,v42i1.27,1
41402,B00071246,1
41403,JFP-13-079,1
41404,T059540,1
41405,ULTRAMIC.2010.02.030,1
41406,BJC.6605238,1
41407,B.33023,1
41408,JASMS.2004.02.002,1
41409,BJC.6602270,1
41410,PONE.0031009,1
41411,lei:1941-03-12;3113,1
41412,PONE.0124160,1
41413,TRRE.2010.05.002,1
41414,PONE.0167516,1
41415,PONE.0039946,1
41416,VETPAR.2009.05.003,1
41417,EFSA.2013.3242,1
41418,PONE.0129213,1
41419,E16-04-0229,1
41420,M.04260,1
41421,A001275.01,1
41422,VIROL.2013.04.030,1
41423,WNEU.2020.01.078,1
41424,PPAT.1000854,1
41425,UROLONC.2015.07.017,1
41426,PMED.1000321,1
41427,B00002095,1
41428,JHH.1002305,1
41429,YEXCR.2019.01.007,1
41430,VACCINE.2019.11.013,1
41431,MOLONC.2016.06.002,1
41432,PONE.0071264,1
41433,PONE.0086987,1
41434,PONE.0020547,1
41435,PONE.0057699,1
41436,GT.3300803,1
41437,JASMS.2007.06.009,1
41438,YDBIO.2020.06.006,1
41439,A.22155,1
41440,PONE.0110394,1
41441,PONE.0085962,1
41442,PONE.0064151,1
41443,M112.404103,1
41444,TVJL.2014.01.005,1
41445,juventusnews24.com,1
41446,YDBIO.2006.12.050,1
41447,VIRUSRES.2018.03.006,1
41448,M116.715672,1
41449,YGYNO.2011.04.005,1
41450,PONE.0116754,1
41451,ONC.1204649,1
41452,PONE.0097310,1
41453,YEBEH.2005.01.009,1
41454,YMGME.2010.01.009,1
41455,ZOOL.2018.01.004,1
41456,B00119888,1
41457,FEBSLET.2013.07.039,1
41458,PGEN.1003422,1
41459,B00048139,1
41460,E13-09-0521,1
41461,PONE.0177577,1
41462,htm#%D0%91,1
41463,NPP.1300468,1
41464,TRSTMH.2008.02.014,1
41465,wdr3.de,1
41466,FEBSLET.2005.09.054,1
41467,T071501,1
41468,PONE.0014787,1
41469,WEM.2010.01.007,1
41470,YJMCC.2015.12.006,1
41471,PONE.0187448,1
41472,PONE.0085969,1
41473,M703733200,1
41474,ms.0460,1
41475,IJIR.3901124,1
41476,PONE.0094580,1
41477,lei:1941-09-23;3644,1
41478,BJP.0703176,1
41479,PONE.0088303,1
41480,lei:1945-09-29;8011,1
41481,V4.I3.202,1
41482,PGEN.1004379,1
41483,V63I3.17737,1
41484,T063389,1
41485,v6i1.207,1
41486,PONE.0024983,1
41487,ULTSONCH.2013.01.001,1
41488,M610826200,1
41489,YHBEH.2007.10.009,1
41490,YMGME.2008.11.165,1
41491,YEXCR.2009.12.012,1
41492,FEBSLET.2004.06.082,1
41493,VETMIC.2015.10.033,1
41494,YMGME.2003.10.004,1
41495,YRTPH.2007.10.018,1
41496,jcz.2018.06.003,1
41497,A3123,1
41498,TVJL.2017.07.007,1
41499,M115.658195,1
41500,WATRES.2020.116546,1
41501,V18I2.1808,1
41502,WNEU.2020.05.175,1
41503,PONE.0078992,1
41504,UROLOGY.2020.04.054,1
41505,WNEU.2019.02.028,1
41506,ICB.7100077,1
41507,VACCINE.2020.02.013,1
41508,VISRES.2005.08.008,1
41509,M604301200,1
41510,WATRES.2019.115105,1
41511,PONE.0058407,1
41512,ULTRAS.2004.01.082,1
41513,JFP-16-083,1
41514,BJC.6603347,1
41515,AAD2808,1
41516,B00181353,1
41517,M110.130435,1
41518,TRANSPROCEED.2014.08.009,1
41519,PONE.0145390,1
41520,PONE.0086479,1
41521,PGEN.1002191,1
41522,VISRES.2009.03.014,1
41523,PMED.1000075,1
41524,YMETH.2007.05.008,1
41525,WASMAN.2016.10.040,1
41526,B00177726,1
41527,VIRUSRES.2013.05.009,1
41528,PONE.0157228,1
41529,V5.I6.187,1
41530,ULTRAMIC.2011.02.007,1
41531,YEBEH.2009.09.015,1
41532,cclet.2010.03.031,1
41533,PONE.0186887,1
41534,V9.29964,1
41535,lei:1942-09-21;4717,1
41536,jcz.2020.06.003,1
41537,M600224200,1
41538,PONE.0088884,1
41539,M113.450163,1
41540,M201113200,1
41541,PONE.0109958,1
41542,M008494200,1
41543,UROLOGY.2003.12.016,1
41544,PONE.0088566,1
41545,ULTRAMIC.2020.113122,1
41546,KJ00003256655,1
41547,C.30299,1
41548,WATRES.2016.12.003,1
41549,IJGO.2016.08.013,1
41550,ULTRASMEDBIO.2011.10.004,1
41551,WEAR.2005.09.016,1
41552,PONE.0012164,1
41553,jour.2018.9.3.277.282,1
41554,BJC.6605737,1
41555,PONE.0078050,1
41556,YPMED.2009.11.010,1
41557,PPAT.1003422,1
41558,CGT.7700543,1
41559,M701197200,1
41560,SC.3102088,1
41561,PONE.0058668,1
41562,M204292200,1
41563,B00075970,1
41564,ZEFQ.2009.03.024,1
41565,BJP.0701343,1
41566,WNEU.2011.10.044,1
41567,VIROL.2013.03.005,1
41568,YEBEH.2019.106877,1
41569,PONE.0035768,1
41570,VISRES.2005.07.012,1
41571,B00075649,1
41572,M003507200,1
41573,YJMCC.2007.07.057,1
41574,M112.437186,1
41575,M001862200,1
41576,M206932200,1
41577,a3763.v1,1
41578,PONE.0136785,1
41579,UROLOGY.2016.03.055,1
41580,YGCEN.2012.08.016,1
41581,PONE.0024321,1
41582,YMPEV.2013.04.014,1
41583,PONE.0000423,1
41584,PONE.0009283,1
41585,VETIMM.2012.10.008,1
41586,YGYNO.2018.06.027,1
41587,PONE.0059679,1
41588,B.33325,1
41589,B00080113,1
41590,ULTSONCH.2016.08.013,1
41591,YMGME.2008.12.020,1
41592,VACCINE.2017.07.069,1
41593,B.31523,1
41594,py#L630,1
41595,BJC.6603895,1
41596,VACCINE.2018.10.052,1
41597,AAF8665,1
41598,ONC.1208640,1
41599,PCBI.1005550,1
41600,org:names:77148157-1,1
41601,PONE.0117572,1
41602,PONE.0124393,1
41603,PONE.0035397,1
41604,PONE.0090983,1
41605,JHSB.2004.08.005,1
41606,GT.3301068,1
41607,M307983200,1
41608,YDBIO.2003.11.002,1
41609,PONE.0096352,1
41610,B00109631,1
41611,UROLOGY.2005.12.006,1
41612,M301788200,1
41613,PONE.0002793,1
41614,ab93.html,1
41615,WHI.2009.11.004,1
41616,WASMAN.2018.07.045,1
41617,NPP.1300918,1
41618,ULTRAS.2016.07.008,1
41619,B00158845,1
41620,PONE.0133969,1
41621,PONE.0105297,1
41622,PONE.0167348,1
41623,T074478,1
41624,B.33590,1
41625,TRANSCI.2013.09.014,1
41626,PPAT.1003537,1
41627,VACCINE.2010.10.071,1
41628,YMTHE.2018.02.022,1
41629,lei:1945-03-08;7362,1
41630,M800256-JLR200,1
41631,VIROL.2014.09.009,1
41632,OTOHNS.2009.07.003,1
41633,VETPAR.2011.01.034,1
41634,M112.400655,1
41635,YMETH.2012.08.010,1
41636,YGCEN.2012.09.001,1
41637,ONC.1209536,1
41638,PONE.0028723,1
41639,M110.108944,1
41640,a9166.v1,1
41641,B00200793,1
41642,V6.I1.7,1
41643,ORTHRES.2004.12.005,1
41644,B00030902,1
41645,PONE.0058162,1
41646,KJ00002992154,1
41647,O_3749,1
41648,GT.3302006,1
41649,M804344200,1
41650,M405213200,1
41651,B00188018,1
41652,M108612200,1
41653,elonet_elokuva_119704,1
41654,M305050200,1
41655,VPH.2006.11.003,1
41656,PPAT.1002844,1
41657,T048221,1
41658,html#track1,1
41659,T049584,1
41660,PONE.0026258,1
41661,PNTD.0005627,1
41662,VASCN.2018.07.001,1
41663,OTOHNS.2008.12.056,1
41664,YGENO.2005.12.013,1
41665,VACCINE.2020.01.014,1
41666,M111.016915,1
41667,WATRES.2020.116094,1
41668,PONE.0104933,1
41669,PONE.0087673,1
41670,B00080039,1
41671,IJO.0803509,1
41672,YGENO.2020.02.019,1
41673,YGYNO.2010.12.332,1
41674,PONE.0116706,1
41675,PONE.0081545,1
41676,PONE.0113747,1
41677,YEXCR.2007.02.016,1
41678,PONE.0054068,1
41679,XPHS.2015.12.016,1
41680,PONE.0004190,1
41681,M807308200,1
41682,YMPEV.2011.01.008,1
41683,IJGO.2014.11.007,1
41684,PONE.0066482,1
41685,KJ00002594029,1
41686,UROLOGY.2014.10.048,1
41687,YGYNO.2018.04.003,1
41688,VACUUM.2005.07.027,1
41689,PPAT.1003679,1
41690,PNTD.0005393,1
41691,YMPEV.2012.07.011,1
41692,T082033,1
41693,TRANSPROCEED.2005.07.019,1
41694,M604126200,1
41695,VETMIC.2015.09.019,1
41696,M100482200,1
41697,WASMAN.2019.12.021,1
41698,lei:1940-08-16;2500,1
41699,PONE.0079994,1
41700,PONE.0168953,1
41701,M112.421891,1
41702,PONE.0096733,1
41703,M311194200,1
41704,ULTSONCH.2017.07.023,1
41705,K_242,1
41706,B00182470,1
41707,WATRES.2020.115799,1
41708,PONE.0161591,1
41709,VACCINE.2016.11.032,1
41710,PONE.0089413,1
41711,YMPEV.2014.11.007,1
41712,M301575200,1
41713,PONE.0087397,1
41714,WASMAN.2011.06.010,1
41715,NPP.1300541,1
41716,Madrak.1,1
41717,T002005,1
41718,WSIF.2009.09.007,1
41719,PONE.0056721,1
41720,UROLOGY.2008.10.027,1
41721,O_1670,1
41722,PONE.0163867,1
41723,T011590,1
41724,PONE.0134085,1
41725,jsames.2020.102915,1
41726,B00122526,1
41727,WNEU.2020.10.050,1
41728,lei:1946-01-02;8530,1
41729,TRANSPROCEED.2011.01.026,1
41730,M505727200,1
41731,WKBWIvnaeUl,1
41732,v12i2.1409,1
41733,M004731200,1
41734,M116.753202,1
41735,YMGME.2014.07.013,1
41736,IJGO.2014.08.012,1
41737,VACCINE.2011.12.130,1
41738,GT.3302184,1
41739,PONE.0162336,1
41740,EJPAIN.2007.10.015,1
41741,TITLE.6653,1
41742,PONE.0105018,1
41743,M705161200,1
41744,YEXCR.2007.05.006,1
41745,PONE.0059940,1
41746,UROLOGY.2011.07.1385,1
41747,PONE.0092948,1
41748,FOB.2015.04.004,1
41749,IJGO.2007.01.005,1
41750,EFSA.2016.4618,1
41751,A4139,1
41752,UROLOGY.2020.11.044,1
41753,PONE.0104443,1
41754,B00150570,1
41755,TRANSPROCEED.2010.03.117,1
41756,B00025330,1
41757,VACCINE.2009.06.012,1
41758,PONE.0011730,1
41759,PONE.0017783,1
41760,B00045899,1
41761,YDBIO.2007.08.037,1
41762,WATRES.2013.10.029,1
41763,UROLOGY.2020.03.049,1
41764,migeon,1
41765,PONE.0188536,1
41766,PONE.0084033,1
41767,PONE.0096747,1
41768,YMPEV.2014.06.022,1
41769,YMTHE.2019.07.008,1
41770,UROLOGY.2019.09.031,1
41771,HKMS000005:000008p2,1
41772,EYE.6701994,1
41773,UROLOGY.2016.09.057,1
41774,YPMED.2013.03.009,1
41775,WHI.2017.05.004,1
41776,XPHS.2018.03.001,1
41777,YAPD.2005.03.004,1
41778,YGYNO.2015.11.023,1
41779,M308079200,1
41780,YDBIO.2013.02.011,1
41781,UFUG.2010.09.004,1
41782,FEBSLET.2005.04.066,1
41783,YMGME.2012.04.021,1
41784,PONE.0076837,1
41785,VETMIC.2014.12.002,1
41786,WNEU.2015.09.095,1
41787,WATRES.2014.03.012,1
41788,PCBI.1001058,1
41789,_Frock_Stars,1
41790,PONE.0174251,1
41791,PONE.0058738,1
41792,TRACLI.2009.01.006,1
41793,PONE.0091563,1
41794,PONE.0110134,1
41795,TRANSPROCEED.2010.01.078,1
41796,M111.322107,1
41797,M210715200,1
41798,V4.I7.312,1
41799,UROLONC.2018.09.012,1
41800,YGYNO.2009.06.031,1
41801,YMGME.2016.11.006,1
41802,V63I0.17784,1
41803,A.34387,1
41804,cretres.2020.104669,1
41805,YDBIO.2008.01.042,1
41806,YEXCR.2008.06.004,1
41807,M410922200,1
41808,M510464200,1
41809,UROLONC.2016.07.004,1
41810,PONE.0162898,1
41811,M107992200,1
41812,PONE.0033608,1
41813,ONC.1203571,1
41814,FEBSLET.2010.07.059,1
41815,PONE.0047484,1
41816,VASCN.2008.03.003,1
41817,PONE.0172231,1
41818,EYE.6702931,1
41819,M110.143297,1
41820,B00074570,1
41821,PPAT.1002556,1
41822,TPJ.6500101,1
41823,M500068200,1
41824,B00104439,1
41825,YDBIO.2011.05.660,1
41826,PONE.0162125,1
41827,Tafirout.1,1
41828,YGCEN.2017.12.009,1
41829,M111.304782,1
41830,YHBEH.2019.104563,1
41831,YMGME.2015.12.006,1
41832,PONE.0113476,1
41833,PGEN.1003509,1
41834,ULTRAS.2013.03.013,1
41835,WASMAN.2013.12.020,1
41836,M115.640060,1
41837,TRSL.2009.06.002,1
41838,UROLOGY.2018.02.027,1
41839,T010772,1
41840,PONE.0013731,1
41841,M001159200,1
41842,M710294200,1
41843,TRANSPROCEED.2018.07.026,1
41844,PONE.0091144,1
41845,VACCINE.2013.05.108,1
41846,JASMS.2005.08.003,1
41847,BJP.0701740,1
41848,NURX.2006.08.001,1
41849,PONE.0188033,1
41850,ULTRAS.2020.106117,1
41851,M111.317594,1
41852,PONE.0083212,1
41853,UROLOGY.2012.07.057,1
41854,YPMED.2011.07.008,1
41855,YMTHE.2019.08.012,1
41856,BMT.1704524,1
41857,UROLOGY.2020.05.068,1
41858,V6.31664,1
41859,PONE.0064182,1
41860,ONC.1204559,1
41861,AAE0344,1
41862,VACCINE.2007.02.056,1
41863,lei:1942-12-31;5152,1
41864,WATRES.2020.116311,1
41865,M507470200,1
41866,PCBI.1000772,1
41867,WASMAN.2016.10.045,1
41868,UROLOGY.2018.09.026,1
41869,YJMCC.2007.05.021,1
41870,PONE.0033376,1
41871,a9274.v1,1
41872,ONC.1208736,1
41873,v4i3.137,1
41874,B00089965,1
41875,YPMED.2018.07.002,1
41876,TVJL.2013.03.020,1
41877,UROLONC.2014.09.006,1
41878,WATRES.2019.05.057,1
41879,PONE.0015541,1
41880,PONE.0028922,1
41881,UROLOGY.2003.11.022,1
41882,WNEU.2016.10.072,1
41883,M412885200,1
41884,UROLOGY.2008.09.005,1
41885,V4I0.21288,1
41886,PONE.0175220,1
41887,M300661200,1
41888,M101394200,1
41889,WNEU.2010.09.035,1
41890,TRIM.2011.03.003,1
41891,T045365,1
41892,T081433,1
41893,ZOOL.2020.125750,1
41894,ULTRAMIC.2016.11.002,1
41895,TRANSPROCEED.2008.03.102,1
41896,PONE.0023550,1
41897,lei:1943-03-18;5330,1
41898,YFRNE.2019.100791,1
41899,M301804200,1
41900,FEBSLET.2004.10.102,1
41901,CGT.7700997,1
41902,YMETH.2018.08.012,1
41903,BJP.0704493,1
41904,HKMS000005:00000ssb,1
41905,B00129023,1
41906,PONE.0018345,1
41907,YMTHE.2018.02.008,1
41908,ONC.1210027,1
41909,PONE.0129561,1
41910,a6172.v1,1
41911,R021436,1
41912,PONE.0137270,1
41913,VETPAR.2017.07.028,1
41914,A130224_205630_p_architekt_wag,1
41915,TRANSPROCEED.2006.01.050,1
41916,M.04221,1
41917,CGT.7700456,1
41918,YMGME.2009.08.007,1
41919,kinzer.7,1
41920,BJC.6605661,1
41921,VIRUSRES.2016.01.004,1
41922,pintscher,1
41923,BMT.1704594,1
41924,PONE.0159775,1
41925,ULTRAMIC.2010.02.026,1
41926,PONE.0057394,1
41927,PONE.0006890,1
41928,VISRES.2017.08.004,1
41929,A.37394,1
41930,B00088647,1
41931,YGCEN.2012.11.003,1
41932,AAD4343,1
41933,MS.10.080180.002141,1
41934,PONE.0040581,1
41935,YRTPH.2010.09.002,1
41936,YMGME.2014.05.002,1
41937,PONE.0169423,1
41938,B00047279,1
41939,YMGME.2014.08.009,1
41940,M708751200,1
41941,PCBI.1000025,1
41942,YJMCC.2019.12.005,1
41943,EFSA.2006.327,1
41944,A1958,1
41945,PONE.0022627,1
41946,VACCINE.2018.08.026,1
41947,ULTSONCH.2012.01.006,1
41948,M112444200,1
41949,ULTRAMIC.2013.06.009,1
41950,PMED.0030190,1
41951,YGENO.2008.08.008,1
41952,PONE.0089917,1
41953,TRACLI.2004.09.003,1
41954,M113.496570,1
41955,AAF9284,1
